Hostname;ServerFunction;IPServer;ServerStatus;SiteCode;OSName;aip_app_name;csc_status;ge_status_code;ge_status_label;ge_test_label
m4000;Application;10.115.33.1;Active;SAV1;SunOS;DMA-GS Savigliano;null;00;Not deployed by CSC;null
ns2;Application;10.3.5.19;Active;CCH1;linux;Network Services (NS);null;00;Not deployed by CSC;null
orapas1;Application;10.255.250.110;Active;GUC1;AIX;;done;02;Deployed by CSC but GE test KO;null
sabad10129;Application;10.238.126.129;Active;BAD1;linux;HPC - TGN Green||HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad10156;Application;10.238.14.156;Active;BAD1;linux;SAFIR;culdn't connect;01;CSC not able to deploy;null
sabad10228;Application;10.238.125.228;Active;BAD1;linux;ARM (GRC GRID);done;12;Deployed by CSC and GE test OK;null
sabad10390;Application;10.238.141.60;Active;BAD1;linux;;null;00;Not deployed by CSC;null
sabad10507;Application;10.238.125.160;Active;BAD1;linux;AUM;done;12;Deployed by CSC and GE test OK;null
sabad10651;Application;10.238.142.151;Active;BAD1;linux;ADEL WP||ADEL e-TRS||Datastage Platform (Transport);done;12;Deployed by CSC and GE test OK;null
sabad10660;Application;10.238.126.160;Active;BAD1;linux;PDMS;done;12;Deployed by CSC and GE test OK;null
sabad10804;Application;10.238.14.84;Active;BAD1;linux;AUtube;done;12;Deployed by CSC and GE test OK;null
sabad10941v;Application;10.238.197.72;Active;BAD1;linux;New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11038;Application;10.238.41.41;Active;RMA1;linux;Hydro Costing Tool (HCT);done;20;Deployed by CSC but not testable (behind FW);null
sabad11056;Application;10.238.101.141;Active;RMA1;linux;HyLife;done;12;Deployed by CSC and GE test OK;null
sabad11137;Application;10.238.41.137;Active;BAD1;linux;E-Project Tender||E-Project Project||Transport Reference Tables;done;20;Deployed by CSC but not testable (behind FW);null
sabad11146;Application;10.238.196.146;Active;RMA1;linux;New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11155;Application;10.238.127.192;Active;BAD1;linux;My IT Portal;couldn't connect;01;CSC not able to deploy;null
sabad11173;Application;10.238.196.173;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11191;Application;10.238.41.91;Active;BAD1;linux;;null;00;Not deployed by CSC;null
sabad11209;Application;10.238.127.55;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11218;Application;10.238.206.218;Active;RMA1;linux;MDM Platform;done;12;Deployed by CSC and GE test OK;null
sabad11227;Application;10.238.127.247;Active;BAD1;linux;GRC;done;20;Deployed by CSC but not testable (behind FW);null
sabad11254;Application;10.238.197.77;Active;BAD1;linux;New PLM||New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11371;Application;10.238.219.120;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11380;Application;10.238.21.103;Active;BAD1;linux;BWA;null;00;Not deployed by CSC;null
sabad11416;Application;10.238.196.222;Active;BAD1;linux;MDM Platform;done;12;Deployed by CSC and GE test OK;null
sabad11443;Application;10.238.206.126;Active;RMA1;linux;PMS;done;12;Deployed by CSC and GE test OK;null
sabad11461;Application;10.238.41.56;Active;BAD1;linux;Subversion Grid;done;12;Deployed by CSC and GE test OK;null
sabad11470;Application;10.238.198.24;Active;BAD1;linux;PowerPLM;done;12;Deployed by CSC and GE test OK;null
sabad15025;Application;10.238.198.104;Active;RMA1;linux;DELMIA V6;done;12;Deployed by CSC and GE test OK;null
sabad16141;Application;10.238.220.141;Active;RMA1;AIX;Powermax;done;21;Deployed by CSC and GE test on going;null
sabad18103;Application;10.238.168.13;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18112;Application;10.238.168.22;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18121;Application;10.238.168.31;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18130;Application;10.238.168.40;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18202;Application;10.238.164.12;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18211;Application;10.238.164.21;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18220;Application;10.238.164.30;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18301;Application;10.238.168.201;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18310;Application;10.238.168.210;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18400;Application;10.238.199.16;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad19012;Application;10.238.142.146;Active;BAD1;SunOS;SECAD;null;00;Not deployed by CSC;null
sabad19021;Application;10.236.4.221;Active;BAD1;AIX;PowerSales/Ferman;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ko : crontab: 0481-109 You are not authorized to use the cron command."
sabad19102;Application;10.128.72.51;Active;BAD1;AIX;BI4 Platform (Power)||PMX SAP EP;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19201;Application;10.128.78.66;Active;RMA1;AIX;Power max (PMX) datawarehouse (BW);done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19300;Application;10.238.142.178;Active;BAD1;SunOS;;null;00;Not deployed by CSC;null
sabad19369;Application;10.238.142.192;Active;BAD1;SunOS;POSEIDON;null;00;Not deployed by CSC;null
sabad19387;Application;10.238.143.116;Active;BAD1;AIX;Enya||HR Shared Service Spain;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19774;Application;10.128.78.186;Active;BAD1;AIX;APC-RPDM;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19783;Application;10.238.220.41;Active;BAD1;AIX;TRT SAP PI;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad35014;Application;10.236.9.43;Active;BAD1;linux;GSI - SAP ECC 6;done;12;Deployed by CSC and GE test OK;null
sabad35032;Application;10.236.9.78;Active;BAD1;linux;Wind PLM;done;12;Deployed by CSC and GE test OK;null
sabad35041;Application;10.238.101.191;Active;BAD1;linux;Wind PLM;done;12;Deployed by CSC and GE test OK;null
sabad799;Application;10.238.220.53;Active;BAD1;AIX;APIS;done;20;Deployed by CSC but not testable (behind FW);null
sablq10131;Application;10.115.0.131;Active;BLQ1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sacch10165;Application;10.239.4.135;Active;CCH1;SunOS;CADDS License control La Courneuve;null;00;Not deployed by CSC;null
sacch10183;Application;10.239.4.143;Active;CCH1;SunOS;TEC4;null;00;Not deployed by CSC;null
sacch10363;Application;10.239.25.134;Active;CCH1;SunOS;ILS Solutions||CLAMP;null;00;Not deployed by CSC;null
sacch10372;Application;10.239.25.144;Active;CCH1;SunOS;DMA-GS St Ouen 3D Room;null;00;Not deployed by CSC;null
sacch10453;Application;10.239.25.243;Active;CCH1;linux;Agile;done;12;Deployed by CSC and GE test OK;null
sacch15016;Application;10.237.4.17;Active;CCH1;AIX;SAP ISIS FR;null;00;Not deployed by CSC;null
sacch15025;Application;10.237.9.58;Active;CCH1;linux;GSI BO;done;20;Deployed by CSC but not testable (behind FW);null
sacch15034;Application;10.237.4.33;Active;CCH1;AIX;CHAS Brazil;null;00;Not deployed by CSC;null
sacch15052;Application;10.237.4.50;Active;CCH1;AIX;ALPS PeopleSoft & Global Directory;null;00;Not deployed by CSC;null
sacch35023;Application;10.237.9.84;Active;CCH1;linux;GSI DOLLAR UNIVERSE||GSI BW;done;12;Deployed by CSC and GE test OK;null
sacch35050;Application;10.237.9.112;Active;CCH1;linux;ALISTA France||Alista;done;12;Deployed by CSC and GE test OK;null
sacch35104;Application;10.237.9.183;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
saguc15004;Application;10.255.250.205;Active;GUC1;AIX;PO 2.0 (Fiori);null;00;Not deployed by CSC;null
salrh10040;Application;10.23.97.37;Active;LRH1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
samad15006;Application;10.155.1.48;Active;MAD1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sapfcur;Application;10.128.72.171;Active;BAD1;AIX;PowerMax AT;null;00;Not deployed by CSC;null
sapre11921;Utility;10.38.96.42;Active;PRE1;linux;;done;12;Deployed by CSC and GE test OK;null
sarug11649;Application;10.39.0.130;Active;RUG1;SunOS;CADverter||Engenious I-sight FD||Tecplot License control||Mechanica Licenses control UK||SCAPOS -MpCCI Licenses||MSC Software License Control UK||CADDS License control UK;null;00;Not deployed by CSC;null
sarug11847;Application;10.39.0.135;Active;RUG1;SunOS;OPTEGRA;null;00;Not deployed by CSC;null
sarug11964;Application;10.39.0.141;Active;RUG1;SunOS;WorkPlace Time and Attendance;null;00;Not deployed by CSC;null
sasav15024;Application;10.115.33.151;Active;SAV1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
satsn15023;Application;10.99.146.36;Active;TSN2;linux;HyLife;done;12;Deployed by CSC and GE test OK;null
sbbad15154;Application;10.236.4.129;Active;BAD1;AIX;SmartPlantFoundation (SPF);null;00;Not deployed by CSC;null
sbbad16153;Application;10.236.4.153;Active;BAD1;AIX;Wind PLM;null;00;Not deployed by CSC;null
sbbad16162;Application;10.236.4.162;Active;RMA1;AIX;BONGA AT||HYDROGIS||PowerPLM||D2i||Enricher 2||DELMIA V6||TS Project Portfolio Tool (Services)||TPMRO Execution Database;null;00;Not deployed by CSC;null
sbcch10185;Application;10.239.4.165;Active;CCH1;AIX;PLM FastTrack||PLM FastTrack;null;00;Not deployed by CSC;null
sbcch10455;Application;10.239.25.246;Active;CCH1;AIX;APRIORI||SOL (Sourcing on line)||TEMPUS - GTA France||TEMPUS - GTA France||TEMPUS - GTA France||Country & Tax database AT||ALISTA France||My IT Portal||My IT Portal||International Network Database AT||VISUAL PLANNING||Ethics & Compliance Database AT||Alista||PCDMS||PCDMS;null;00;Not deployed by CSC;null
sbcch15072;Application;10.237.4.72;Active;CCH1;AIX;KTP Cash Flow Marché;null;00;Not deployed by CSC;null
sbcch15081;Application;10.237.4.81;Active;CCH1;AIX;KTP Cash Flow Marché||KTP Cash Flow Marché (Reporting);null;00;Not deployed by CSC;null
sbcch15090;Application;10.237.4.90;Active;CCH1;AIX;HR Reporting;null;00;Not deployed by CSC;null
sbrei10012;Application;10.23.144.55;Active;REI1;linux;E3Séries||ELSA;done;12;Deployed by CSC and GE test OK;null
seville;Application;10.79.3.1;Active;CRL1;HP-UX;Xpedition Enterprise;null;00;Not deployed by CSC;null
sncch10906;Application;10.17.32.10;Active;CCH1;linux;;done;20;Deployed by CSC but not testable (behind FW);null
solar;Application;10.34.114.247;Active;RUG1;SunOS;;null;00;Not deployed by CSC;null
subcn15002;Application;10.153.6.9;Active;BCN4;linux;Wind PLM;done;12;Deployed by CSC and GE test OK;null
sucha15001;Application;10.164.170.12;Active;CHA1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
suelb10018-2;Application;10.197.128.144;Active;ELB1;AIX;Ofertacja PSC - ALSC PL;null;00;Not deployed by CSC;null
susao10145;Application;10.81.129.180;Active;SAO1;linux;Nexthink;null;00;Not deployed by CSC;null
sushah10001;Application;10.236.137.42;Active;SHAH;linux;Nexthink;null;00;Not deployed by CSC;null
suwnd10002;Application;10.164.119.134;Active;WND1;linux;PowerPLM;done;12;Deployed by CSC and GE test OK;null
aapbwc;Application;10.128.72.179;Active;BAD1;AIX;SAP-BW for SAP-CH;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ok; crontab Ko : A line of the crontab file:"
alti;Application;10.255.150.50;Active;CCH1;AIX;;done;20;Deployed by CSC but not testable (behind FW);ssh : time-out
entreprise-1;Application;10.23.65.3;Active;PTF1;SunOS;E3Séries||ELSA||GOLF||Artemis Valenciennes;null;00;Not deployed by CSC;null
erp-c47-s1;Application;10.128.72.170;Active;BAD1;AIX;SAP CH;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
frvbn02fs04;Application;10.249.117.70;Active;VBN2;linux;;done;12;Deployed by CSC and GE test OK;null
frzrp01as01;Application;10.22.201.29;Active;ZRP1;linux;ERT - Samcef||ERT - Samcef HVS;done;12;Deployed by CSC and GE test OK;null
java03;Application;10.18.0.20;Active;CCH1;SunOS;;null;00;Not deployed by CSC;null
nsnrugs01;Application;10.34.3.83;Active;RUG1;SunOS;;null;00;Not deployed by CSC;null
odin;Application;10.255.151.35;Active;CCH1;AIX;;done;20;Deployed by CSC but not testable (behind FW);null
sabad10157;Application;10.238.14.157;Active;BAD1;linux;TERANGA - Census||AEINet;couldn't connect;01;CSC not able to deploy;null
sabad10337;Application;10.238.14.28;Active;BAD1;linux;ALTIRIS for DCO;done;12;Deployed by CSC and GE test OK;null
sabad10418;Application;10.238.15.66;Active;BAD1;linux;ALISTA Le Creusot, Madrid, London||Alista;done;20;Deployed by CSC but not testable (behind FW);null
sabad10508;Application;10.238.125.161;Active;BAD1;linux;AUM;done;12;Deployed by CSC and GE test OK;null
sabad10652;Application;10.238.142.152;Active;BAD1;linux;ADEL e-TRS||Datastage Platform (Transport)||ADEL WP;done;12;Deployed by CSC and GE test OK;null
sabad10670;Application;10.238.15.87;Active;BAD1;linux;Bonga;done;20;Deployed by CSC but not testable (behind FW);null
sabad10940;Application;10.238.127.20;Active;BAD1;linux;New PLM||New PLM||New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11039;Application;10.238.41.42;Active;BAD1;linux;Hydro Costing Tool (HCT);done;20;Deployed by CSC but not testable (behind FW);null
sabad11057;Application;10.238.126.90;Active;BAD1;linux;HyLife;done;12;Deployed by CSC and GE test OK;null
sabad11075;Application;10.238.41.43;Active;BAD1;linux;;can't change sudo file;01;CSC not able to deploy;null
sabad11156;Application;10.238.41.156;Active;BAD1;linux;CROWD;done;12;Deployed by CSC and GE test OK;null
sabad11174;Application;10.238.196.174;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11255;Application;10.238.197.78;Active;BAD1;linux;New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11354;Application;10.238.196.68;Active;BAD1;linux;STITS (Steam Turbine Integrated Tools Suite);done;12;Deployed by CSC and GE test OK;null
sabad11372;Application;10.238.219.121;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11381;Application;10.238.21.104;Active;BAD1;linux;BWA;null;00;Not deployed by CSC;null
sabad11444;Application;10.238.206.127;Active;RMA1;linux;PMS;done;12;Deployed by CSC and GE test OK;null
sabad11471;Application;10.238.198.25;Active;BAD1;linux;PowerPLM;done;12;Deployed by CSC and GE test OK;null
sabad11480;Application;10.238.198.32;Active;BAD1;linux;Nexthink;null;00;Not deployed by CSC;null
sabad15026;Application;10.238.198.105;Active;RMA1;linux;DELMIA V6;done;10;Deployed by CSC but GE test KO;ssh : connection refused
sabad15206;Application;10.238.198.201;Active;BAD1;linux;CONFLUENCE||Subversion Grid||CROWD||CROWD||JIRA;done;12;Deployed by CSC and GE test OK;null
sabad16142;Application;10.238.220.142;Active;RMA1;AIX;PMX SAP PO;done;21;Deployed by CSC and GE test on going;null
sabad18104;Application;10.238.168.14;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18113;Application;10.238.168.23;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18122;Application;10.238.168.32;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18131;Application;10.238.168.41;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18140;Application;10.238.168.50;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18203;Application;10.238.164.13;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18212;Application;10.238.164.22;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18221;Application;10.238.164.31;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18230;Application;10.238.164.40;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18299;Application;10.238.164.100;Active;BAD1;linux;HPC - TGN Green Extension;done;12;Deployed by CSC and GE test OK;null
sabad18302;Application;10.238.168.202;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18311;Application;10.238.168.211;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18401;Application;10.238.199.17;Active;BAD1;linux;e-Project (TPPR)||HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18410;Application;10.238.199.26;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad19103;Application;10.128.72.238;Active;BAD1;AIX;Powermax;done;21;Deployed by CSC and GE test on going;null
sabad19202;Application;10.128.78.137;Active;RMA1;AIX;SAP CH;done;11;Deployed by CSC and GE test OK;null
sabad19301;Application;10.238.21.97;Active;BAD1;AIX;PMX Sabrix;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19388;Application;10.238.143.115;Active;BAD1;AIX;Enya||HR Shared Service Spain||HR Shared Service Spain;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19400;Application;10.238.142.179;Active;BAD1;SunOS;;null;00;Not deployed by CSC;null
sabad19775;Application;10.238.132.58;Active;RMA1;AIX;APC-RPDM;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19784;Application;10.238.220.43;Active;BAD1;AIX;ASCOT;done;20;Deployed by CSC but not testable (behind FW);null
sabad35042;Application;10.238.101.192;Active;BAD1;linux;Wind PLM;done;12;Deployed by CSC and GE test OK;null
sablq10132;Application;10.115.0.132;Active;BLQ1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sabor10030;Application;10.23.176.13;Active;BOR1;SunOS;ClearCase;null;00;Not deployed by CSC;null
sacch10364;Application;10.239.25.135;Active;CCH1;SunOS;CLAMP||ILS Solutions;null;00;Not deployed by CSC;null
sacch10373;Application;10.239.25.145;Active;CCH1;SunOS;DMA-GS St Ouen 3D Room;null;00;Not deployed by CSC;null
sacch10427;Application;10.239.15.15;Active;CCH1;SunOS;GESDOC;null;00;Not deployed by CSC;null
sacch10481;Application;10.23.4.216;Active;CCH1;linux;ClearCase;done;20;Deployed by CSC but not testable (behind FW);null
sacch10553;Application;10.239.26.214;Active;CCH1;linux;DataStage 9.1 Platform (Common);done;12;Deployed by CSC and GE test OK;null
sacch15008;Application;10.237.9.42;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
sacch15017;Application;10.237.4.18;Active;CCH1;AIX;Hibiscus;null;00;Not deployed by CSC;null
sacch15026;Application;10.237.4.25;Active;CCH1;AIX;IMAGINE 4;null;00;Not deployed by CSC;null
sacch15035;Application;10.237.4.34;Active;CCH1;AIX;CHAS Brazil;null;00;Not deployed by CSC;null
sacch15044;Application;10.237.4.37;Active;CCH1;AIX;IMAGINE 3;null;00;Not deployed by CSC;null
sacch15071;Application;10.255.150.204;Active;CCH1;AIX;PO 2.0 (Fiori);null;00;Not deployed by CSC;null
sacch15620;Application;10.239.26.207;Active;CCH1;linux;Trend Micro;null;00;Not deployed by CSC;null
sacch15710;Application;10.239.27.110;Active;CCH1;linux;IMAGINE 2.0;done;12;Deployed by CSC and GE test OK;null
sacch35024;Application;10.237.9.85;Active;CCH1;linux;GSI BW;done;12;Deployed by CSC and GE test OK;null
sacch35051;Application;10.237.9.113;Active;CCH1;linux;ALISTA France||Alista;done;12;Deployed by CSC and GE test OK;null
sacch35060;Application;10.237.9.126;Active;CCH1;linux;GSI BW;done;12;Deployed by CSC and GE test OK;null
sacch35105;Application;10.237.9.184;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
saguc15005;Application;10.255.250.42;Active;GUC1;AIX;GRID SAP Solution Manager;null;00;Not deployed by CSC;null
salcr10016;Application;10.23.81.247;Active;LCR1;AIX;DMA-GS Le Creusot;null;00;Not deployed by CSC;null
salrh10014;Application;10.23.97.46;Active;LRH1;AIX;DMA-GS La Rochelle VHST;null;00;Not deployed by CSC;null
salrh10041;Application;10.23.97.38;Active;LRH1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
samad15007;Application;10.155.1.49;Active;MAD1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
saroc1dma2;Application;10.163.0.54;Active;HNW1;AIX;Catia||DMA-GS Rochester;null;00;Not deployed by CSC;null
sarug41881;Application;10.39.0.169;Active;RUG1;linux;;couldn't connect;01;CSC not able to deploy;null
sasao10310;Application;10.81.129.163;Active;SAO1;linux;Nexthink;null;00;Not deployed by CSC;null
sasav15025;Application;10.115.33.152;Active;SAV1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sbbad16154;Application;10.236.4.154;Active;BAD1;AIX;Wind PLM;null;00;Not deployed by CSC;null
sbbad16163;Application;10.236.4.163;Active;RMA1;AIX;BONGA AT||PowerPLM||Enricher 2||TSST Project Portfolio||TS Project Portfolio Tool (Services)||TPMRO Execution Database;null;00;Not deployed by CSC;null
sbbad19106;Application;10.238.143.49;Active;BAD1;AIX;ADEL SAS||ADEL SAS||BO Platform (Corporate)||CS10 Renewable||CS10 Renewable||POSEIDON||DocCommander||DWH MSF||R&D and IP Parternship||R&D and IP Parternship||EAI Base Platform||Supplier & Quality Management (S&QM)||Supplier & Quality Management (S&QM);null;00;Not deployed by CSC;null
sbbad19124;Application;10.238.143.61;Active;BAD1;AIX;Transport Archiving - Open Text solution||Transport Archiving - Open Text solution||DIP Global (Basware)||MVS Transport||MVS Transport;null;00;Not deployed by CSC;null
sbbad19133;Application;10.238.207.44;Active;RMA1;AIX;TERANGA - Finance;null;00;Not deployed by CSC;null
sbcch10186;Application;10.239.4.166;Active;CCH1;AIX;ADEL e-TRS||ADEL e-TRS||Agile||REPA||Suivi Depose RSO / Depose SIG||ADEL WP||ADEL WP;null;00;Not deployed by CSC;null
sbcch10456;Application;10.239.25.247;Active;CCH1;AIX;Livelink||ALISTA France||International Network Database AT||Ethics & Compliance Database AT||Alista||e-Project (TPPR)||e-Project (TPPR)||Mis Marques||DELMIA V6||SOL (Sourcing on line)||Country & Tax database AT||Teranga Census AT;null;00;Not deployed by CSC;null
sbcch15091;Application;10.237.4.91;Active;CCH1;AIX;HR Reporting;null;00;Not deployed by CSC;null
sbwnd1ora1;Application;10.164.119.54;Active;WND1;linux;PowerPLM||SupplierNet;done;12;Deployed by CSC and GE test OK;null
ssroc1nim1;Application;10.163.0.53;Active;HNW1;AIX;;null;00;Not deployed by CSC;null
suelb10018-3;Application;10.197.128.145;Active;ELB1;AIX;Ofertacja PSC - ALSC PL;null;00;Not deployed by CSC;null
suric1tcep;Application;10.164.24.130;Active;RIC1;HP-UX;Teamcenter Richmond||Docware US;null;00;Not deployed by CSC;null
sushah10002;Application;10.236.137.43;Active;SHAH;linux;Nexthink;null;00;Not deployed by CSC;null
suwin1wbsp;Application;10.164.119.41;Active;WND1;linux;SupplierNet||webPBOM;done;12;Deployed by CSC and GE test OK;null
suwnd10003;Application;10.164.119.136;Active;WND1;linux;PowerPLM;done;12;Deployed by CSC and GE test OK;null
suwro10022;Application;10.197.64.176;Active;WRO1;linux;TOIP;null;00;Not deployed by CSC;null
taylor;Application;10.255.150.203;Active;CCH1;AIX;Infra FAST (File Transfer - Connect Direct);null;00;Not deployed by CSC;null
apabb;Application;10.197.128.202;Active;ELB1;SunOS;Obl. Uklad¿rzeplywowych (SUN) - engl. Steam Path Design Tools;null;00;Not deployed by CSC;null
devuk001;Application;10.32.128.101;Active;SRD2;HP-UX;SAP PCS;null;00;Not deployed by CSC;null
frcqz01as04;Application;10.22.241.70;Active;CQZ1;linux;;null;00;Not deployed by CSC;null
frdtc01as88lx;Application;10.255.249.112;Active;GUC1;linux;;done;12;Deployed by CSC and GE test OK;null
khephren;Application;10.255.150.114;Active;CCH1;AIX;Infra INFORMATICA (Platform)||Infra INFORMATICA (Platform);done;20;Deployed by CSC but not testable (behind FW);ssh : time-out
lic101;Application;10.238.146.101;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
lic110;Application;10.238.146.110;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
lim;Application;10.238.146.100;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
nisrv;Application;10.23.113.52;Active;TAB1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
node2;Application;10.115.48.64;Active;SSG1;SunOS;DMA-GS Sesto||ALTIRIS for DCO;null;00;Not deployed by CSC;null
nsnrugs02;Application;10.34.12.5;Active;RUG1;SunOS;;null;00;Not deployed by CSC;null
oraprd1;Application;10.255.250.100;Active;GUC1;AIX;REX - RETOUR D'EXPERIENCES||Web Timesheet||Infra FAST (File Transfer - Connect Direct)||Infra PHP Shared Platform||ARIS Server||DRJM - DATAsset REJECT MANAGEMENT||Infra Speed-Testing (Mercury Quality Center)||ACTS AIS Web||TEMPUS - GTA France;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : ksh: 2523300 Segmentation fault(coredump) |; crontab Ok"
sabad10158;Application;10.238.14.158;Active;BAD1;linux;TERANGA - Census||AEINet;done;11;Deployed by CSC and GE test OK;null
sabad10365;Application;10.238.141.165;Active;BAD1;linux;ALISTA Valenciennes, Bucarest, Atagora, La Rochelle||ALISTA Le Creusot, Madrid, London||Alista||ALISTA Tarbes, Charleroi, Nola;done;20;Deployed by CSC but not testable (behind FW);null
sabad10509;Application;10.238.125.162;Active;BAD1;linux;AUM;done;12;Deployed by CSC and GE test OK;null
sabad10626;Application;10.238.15.127;Active;BAD1;linux;;culdn't connect;01;CSC not able to deploy;null
sabad10653;Application;10.238.125.53;Active;BAD1;linux;DWH Sourcing||DWH Sourcing||Portfolio Reporting Center||FEC||FEC;done;12;Deployed by CSC and GE test OK;null
sabad10671;Application;10.238.15.73;Active;BAD1;linux;Bonga;done;20;Deployed by CSC but not testable (behind FW);null
sabad10752;Application;10.238.127.76;Active;BAD1;linux;UML Magic Draw License Control||STITS (Steam Turbine Integrated Tools Suite);done;12;Deployed by CSC and GE test OK;null
sabad11058;Application;10.238.126.91;Active;BAD1;linux;HyLife;done;12;Deployed by CSC and GE test OK;null
sabad11085;Application;10.238.196.85;Active;BAD1;linux;Plant Explorer;done;12;Deployed by CSC and GE test OK;null
sabad11139;Application;10.238.37.60;Active;BAD1;linux;E-Project Tender||E-Project Project||Transport Reference Tables||e-Project (TPPR);done;20;Deployed by CSC but not testable (behind FW);null
sabad11148;Application;10.238.206.129;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11184;Application;10.238.14.81;Active;BAD1;linux;Video Service AT;done;12;Deployed by CSC and GE test OK;null
sabad11238;Application;10.238.197.84;Active;BAD1;linux;New PLM||New PLM;done;20;Deployed by CSC but not testable (behind FW);null
