Hostname;ServerFunction;Type;SubFunction;IPServer;InSID;ServerStatus;SiteCode;AdministratedBy;OSName;ToCollectInit;ToCollectLast
null;Application;null;null;10.54.200.33;null;Active;null;null;null;false;false
null;Application;null;null;10.115.32.242;null;Active;null;null;null;false;false
null;Application;null;null;10.236.137.110;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.58;null;Active;null;null;null;false;false
null;Application;null;null;10.32.134.69;null;Active;null;null;null;false;false
null;Application;null;null;10.54.64.216;null;Active;null;null;null;false;false
null;Application;null;null;10.50.188.75;null;Active;null;null;null;false;false
null;Application;null;null;10.98.188.21;null;Active;null;null;null;false;false
satab10920;Infrastructure;Physical;Not applicable;10.23.113.99;Yes;Active;TAB1;CSC;AIX;true;false
null;Application;null;null;10.216.116.100;null;Active;null;null;null;false;false
null;Application;null;null;10.192.16.46;null;Active;null;null;null;false;false
null;Application;null;null;10.192.16.29;null;Active;null;null;null;false;false
savbn10027;Application;Virtual;Not applicable;10.23.208.49;Yes;Active;VBN1;CSC;linux;true;true
null;Application;null;null;10.23.222.215;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.67.96.23;null;Active;null;null;null;false;false
null;Application;null;null;10.192.168.8;null;;null;null;null;false;false
null;Application;null;null;10.50.142.35;null;Active;null;null;null;false;false
null;Application;null;null;10.160.49.19;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.164.119.128;null;Active;null;null;null;false;false
null;Application;null;null;10.164.99.53;null;;null;null;null;false;false
null;Application;null;null;10.164.99.58;null;Active;null;null;null;false;false
null;Application;null;null;10.160.48.41;null;Active;null;null;null;false;false
null;Application;null;null;10.164.119.149;null;Active;null;null;null;false;false
null;Application;null;null;10.160.48.11;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.164.118.162;null;Active;null;null;null;false;false
null;Application;null;null;10.164.119.216;null;Active;null;null;null;false;false
null;Application;null;null;10.34.144.26;null;Inbuild;null;null;null;false;false
null;Application;null;null;10.176.208.180;null;Active;null;null;null;false;false
null;Application;null;null;10.128.78.102;null;Active;null;null;null;false;false
null;Application;null;null;10.238.24.225;null;Active;null;null;null;false;false
null;Application;null;null;10.238.207.50;null;Active;null;null;null;false;false
null;Application;null;null;10.238.219.151;null;Active;null;null;null;false;false
null;;null;null;10.128.78.112;null;Active;null;null;null;false;false
null;;null;null;10.238.24.134;null;Active;null;null;null;false;false
sbbad16158;Application;Virtual;Database Server;10.236.4.158;Yes;Active;BAD1;CSC;AIX;true;true
sbbad19119;Application;Virtual;Database Server;10.238.143.119;Yes;Active;BAD1;CSC;AIX;true;true
sbbad19128;Application;Virtual;Database Server;10.238.132.128;Yes;Active;RMA1;CSC;AIX;true;true
sbbad19137;Application;Virtual;Database Server;10.238.132.39;Yes;Active;BAD1;CSC;AIX;true;true
sbbad19164;Application;Virtual;Database Server;10.238.143.114;Yes;Active;RMA1;CSC;AIX;true;true
sbbad19173;Application;Virtual;Database Server;10.238.143.201;Yes;Active;RMA1;CSC;AIX;true;true
sbbad19182;Application;Physical;Database Server;10.235.202.156;Yes;Active;RMA1;CSC;linux;true;true
sbbad19191;Application;Virtual;Database Server;10.238.197.7;Yes;Active;BAD1;CSC;linux;true;true
null;Application;null;null;10.128.72.120;null;Delivered;null;null;null;false;false
null;Application;null;null;10.153.6.35;null;Active;null;null;null;false;false
sbcch10199;Application;Virtual;Database Server;10.239.4.205;Yes;Active;CCH1;CSC;AIX;true;true
null;Application;null;null;10.239.25.101;null;Active;null;null;null;false;false
sbcch15068;Application;Virtual;Database Server;10.237.4.68;Yes;Active;CCH1;CSC;AIX;true;true
sbcch15077;Application;Virtual;Not applicable;10.237.4.77;Yes;Active;CCH1;CSC;AIX;true;true
null;Application;null;null;10.239.25.21;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.69;null;Active;null;null;null;false;false
null;Application;null;null;10.255.250.219;null;Active;null;null;null;false;false
null;Application;null;null;10.169.0.172;null;Active;null;null;null;false;false
null;Application;null;null;10.53.49.68;null;Active;null;null;null;false;false
null;;null;null;10.50.56.44;null;Active;null;null;null;false;false
null;Application;null;null;10.123.134.59;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.18.170.152;null;Active;null;null;null;false;false
null;Application;null;null;10.92.16.41;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.136;null;Active;null;null;null;false;false
null;Application;null;null;10.163.64.38;null;Active;null;null;null;false;false
null;Application;null;null;10.81.129.171;null;Active;null;null;null;false;false
null;Application;null;null;10.81.131.76;null;Active;null;null;null;false;false
sbspm10001;Application;Physical;Database Server;10.155.24.80;Yes;Active;SPM1;CSC;linux;true;true
null;Application;null;null;10.238.6.97;null;Active;null;null;null;false;false
null;Application;null;null;10.163.143.24;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.50;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.104.176.228;null;Active;null;null;null;false;false
null;Application;null;null;10.18.92.176;null;Active;null;null;null;false;false
null;Application;null;null;10.115.14.154;null;Active;null;null;null;false;false
null;Application;null;null;10.169.16.26;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.54.43.24;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.29;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.16;null;Active;null;null;null;false;false
null;Application;null;null;10.18.0.157;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.89;null;Active;null;null;null;false;false
null;Application;null;null;10.108.100.40;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.175.51.24;null;Active;null;null;null;false;false
null;Application;null;null;10.107.142.21;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.53.76.67;null;Active;null;null;null;false;false
null;Application;null;null;10.209.1.25;null;Active;null;null;null;false;false
null;Application;null;null;10.18.146.230;null;Active;null;null;null;false;false
null;Application;null;null;10.23.81.192;null;Active;null;null;null;false;false
null;Application;null;null;10.17.18.101;null;Active;null;null;null;false;false
null;Application;null;null;10.18.0.249;null;Active;null;null;null;false;false
null;Application;null;null;10.123.30.12;null;Active;null;null;null;false;false
null;Application;null;null;10.114.136.232;null;Active;null;null;null;false;false
null;Application;null;null;10.139.3.14;null;Active;null;null;null;false;false
null;Application;null;null;10.123.139.16;null;Active;null;null;null;false;false
null;Application;null;null;10.35.72.16;null;Active;null;null;null;false;false
null;Application;null;null;10.23.71.146;null;Active;null;null;null;false;false
null;Application;null;null;10.83.2.56;null;Active;null;null;null;false;false
null;Utility;null;null;10.35.119.5;null;Active;null;null;null;false;false
null;Application;null;null;10.83.33.11;null;Active;null;null;null;false;false
null;Application;null;null;10.107.133.20;null;Active;null;null;null;false;false
null;Application;null;null;10.155.24.100;null;Active;null;null;null;false;false
null;Application;null;null;10.19.3.35;null;Active;null;null;null;false;false
null;Application;null;null;10.99.146.8;null;Active;null;null;null;false;false
null;Application;null;null;10.170.113.22;null;Active;null;null;null;false;false
null;Application;null;null;10.99.163.157;null;Active;null;null;null;false;false
null;Application;null;null;10.22.201.23;null;Active;null;null;null;false;false
null;Utility;null;null;10.155.144.16;null;Active;null;null;null;false;false
null;Utility;null;null;10.181.97.12;null;Active;null;null;null;false;false
null;Utility;null;null;10.115.1.9;null;Active;null;null;null;false;false
null;Utility;null;null;10.173.3.5;null;Active;null;null;null;false;false
sfcch10159;Infrastructure;Virtual;Not applicable;10.239.4.136;Yes;Active;CCH1;CSC;AIX;true;false
null;Utility;null;null;10.18.225.35;null;Active;null;null;null;false;false
null;Utility;null;null;10.67.102.15;null;Active;null;null;null;false;false
null;Utility;null;null;10.123.60.11;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.56.115;null;Active;null;null;null;false;false
null;Utility;null;null;10.139.16.27;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.170.18;null;Active;null;null;null;false;false
null;Utility;null;null;10.202.62.14;null;Active;null;null;null;false;false
null;Utility;null;null;10.100.0.33;null;Active;null;null;null;false;false
null;Utility;null;null;10.216.116.92;null;Active;null;null;null;false;false
null;Utility;null;null;10.23.208.159;null;Active;null;null;null;false;false
null;Utility;null;null;10.123.40.15;null;Active;null;null;null;false;false
null;Utility;null;null;10.214.148.73;null;Active;null;null;null;false;false
null;Application;null;null;10.202.88.47;null;Active;null;null;null;false;false
null;Application;null;null;10.202.88.44;null;Active;null;null;null;false;false
null;Application;null;null;10.115.1.16;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.197.128.135;null;Active;null;null;null;false;false
null;Application;null;null;10.176.202.20;null;Active;null;null;null;false;false
null;Application;null;null;10.238.142.73;null;Active;null;null;null;false;false
null;Application;null;null;10.239.26.160;null;Active;null;null;null;false;false
null;Application;null;null;10.197.96.10;null;Active;null;null;null;false;false
null;Application;null;null;10.167.23.26;null;Active;null;null;null;false;false
null;Application;null;null;10.123.5.12;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.154;null;Active;null;null;null;false;false
null;Application;null;null;10.164.24.30;null;Active;null;null;null;false;false
null;Application;null;null;10.50.97.31;null;Active;null;null;null;false;false
null;Application;null;null;10.50.188.201;null;Active;null;null;null;false;false
null;Application;null;null;10.181.112.41;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.56.136;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.146;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.79.2.7;null;Active;null;null;null;false;false
null;Application;null;null;10.255.249.11;null;Active;null;null;null;false;false
null;Application;null;null;10.39.0.95;null;Active;null;null;null;false;false
null;Utility;null;null;10.164.240.8;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.18.146.160;null;Active;null;null;null;false;false
null;Utility;null;null;10.131.28.64;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.92.121;null;Active;null;null;null;false;false
null;Utility;null;null;10.178.2.30;null;Active;null;null;null;false;false
null;Utility;null;null;10.107.142.4;null;Active;null;null;null;false;false
null;Utility;null;null;10.144.30.64;null;Active;null;null;null;false;false
null;Utility;null;null;10.18.217.154;null;Active;null;null;null;false;false
null;Utility;null;null;10.192.192.31;null;Active;null;null;null;false;false
null;Utility;null;null;10.81.129.74;null;Active;null;null;null;false;false
null;Utility;null;null;10.32.134.96;null;Active;null;null;null;false;false
null;Utility;null;null;10.23.113.93;null;Active;null;null;null;false;false
null;Utility;null;null;10.205.132.120;null;Active;null;null;null;false;false
null;Utility;null;null;10.205.136.118;null;Active;null;null;null;false;false
null;Application;null;null;10.177.238.24;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.153.6.23;null;Active;null;null;null;false;false
null;Utility;null;null;10.202.63.25;null;Active;null;null;null;false;false
null;Application;null;null;10.202.62.7;null;Active;null;null;null;false;false
null;Application;null;null;10.23.97.88;null;Active;null;null;null;false;false
ssmprod;Application;Virtual;Database Server;10.238.21.67;Yes;Active;BAD1;CSC;AIX;true;true
null;Application;null;null;10.50.97.36;null;Active;null;null;null;false;false
null;Utility;null;null;10.94.107.21;null;Active;null;null;null;false;false
null;Utility;null;null;10.236.9.238;null;Active;null;null;null;false;false
null;Application;null;null;10.238.206.26;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.69;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.94;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.141.114;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.127.147;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.127.202;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.104;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.198.7;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.206.151;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.137;null;Delivered;null;null;null;false;false
null;Utility;null;null;10.238.127.103;null;Active;null;null;null;false;false
null;Application;null;null;10.18.92.178;null;Active;null;null;null;false;false
null;Utility;null;null;10.239.25.197;null;Active;null;null;null;false;false
null;Utility;null;null;10.237.9.40;null;Active;null;null;null;false;false
null;Utility;null;null;10.239.26.114;null;Active;null;null;null;false;false
null;Application;null;null;10.239.8.17;null;Delivered;null;null;null;false;false
null;Utility;null;null;10.83.2.53;null;Active;null;null;null;false;false
null;Utility;null;null;10.238.198.162;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.16.181;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.72;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.47;null;Active;null;null;null;false;false
